dom1     dom2     Meff                DCA_score
PF00343	PF02922	173.58504265191115	.10276174529254373
PF04293	PF06798	87.48547359864827	.10373482448528097
PF04293	PF08298	92.2474359298128	.11013510485911812
PF04285	PF04293	65.13824775254814	.1168692078834051
PF01930	PF09704	146.95346819911737	.10493178219138005
PF06527	PF09299	202.8786630036631	.14961028991523012
PF00499	PF00507	400.3852702306882	.2961004125364551
PF00393	PF00479	260.6187783281705	.11973025160335167
PF00393	PF02781	367.2120213002438	.11701448148333687
PF01835	PF06832	177.791389426147	.17557465459048757
PF04586	PF04860	208.07741629779343	.10819030901191883
PF08798	PF09707	129.23494397759103	.14112496234051014
PF00343	PF02806	142.28141227057318	.13250617541251547
PF01774	PF02814	241.0792937621513	.15119800034583908
PF07811	PF16976	289.29989056732023	.22295137587256791
PF09344	PF09707	118.93927183927183	.12250202733463156
PF01944	PF14258	98.15989986594903	.15675491554718435
PF02508	PF03116	384.2725801193621	.23348776479469596
PF00547	PF05194	213.65857977588487	.27701392777893774
PF07811	PF13629	250.07616648297216	.22495407504633275
PF00207	PF06832	188.56167219589256	.1854655920794407
PF01583	PF13469	490.68677104157814	.1213813842046744
PF04267	PF04268	188.94078396409537	.22559066544634393
PF08757	PF09359	170.4967223980534	.07802602184376191
PF01888	PF02570	296.48402633290755	.14935144849723506
PF02614	PF03786	272.8342554270813	.12474304626834577
PF09344	PF09704	160.08445108812757	.10742791332473385
PF02570	PF02571	353.24588968853067	.16977320969387452
PF01888	PF11760	317.56651793527135	.19292883915013376
PF10923	PF15615	76.26587301587301	.11543066242776395
PF07811	PF13400	447.6442776587831	.30023055325337783
PF04965	PF05954	318.975524103815	.10532473917151142
PF00699	PF05194	252.11031621457337	.2754943068967216
PF00449	PF05194	207.68671931202556	.24021189456906034
PF08747	PF13337	47.91655827832298	.1287083535218019
PF03892	PF03927	114.74956040971487	.1711580769805362
PF06527	PF08722	129.60046897546897	.1448467700409149
PF01930	PF09709	177.54987618590565	.08030437417643667
PF05643	PF16068	80.26904761904761	.17863055599352773
PF05135	PF05521	231.50180348318128	.13743904469797036
PF01155	PF14720	206.92017931462766	.17781823616663464
PF08757	PF16316	158.63597825661122	.08218200056400912
PF06966	PF07103	149.06904446023606	.11753319868629686
PF00547	PF02814	252.4934131314537	.2709232538299532
PF08798	PF09704	165.02410192147033	.11757410543782944
PF03135	PF04335	124.11861129871167	.10034859101086425
PF04328	PF13722	120.88312287747124	.2748009153861363
PF02554	PF04328	102.57145387538515	.19713982880041217
PF00699	PF02814	300.97884888159666	.2915971675294318
PF01888	PF01890	365.4178693319938	.14096706716192747
PF02570	PF11760	279.49467041493205	.19640239160469436
PF01729	PF02445	467.5813792871291	.14992823194658628
PF02924	PF03864	68.83171828171828	.11141496592924935
PF04335	PF04610	170.00890362932344	.1083027285564786
PF11855	PF13835	52.4926408479794	.0819547496539485
PF04365	PF14384	254.83322709260142	.21063353280555291
PF00449	PF02814	248.6896071549711	.2608555462583814
PF02110	PF03070	236.19446649841393	.11348615744040312
PF09485	PF09707	109.7569805194805	.15937308423110044
PF06243	PF14535	145.5666777076819	.23129347784639542
PF01420	PF08463	283.20708580635056	.1001082535957248
PF13699	PF14065	130.2498233852166	.12000911467399658
PF06833	PF16957	50.74023319992998	.12519711660278
PF04964	PF16976	262.7102837381784	.20583701830535583
PF02445	PF02749	448.747978065555	.16986029485165516
PF09481	PF09704	112.61248251232772	.07373191359788722
PF04984	PF06841	121.92735471508337	.09528777308764821
PF11855	PF13555	56.10174323299311	.09214663579086038
PF06833	PF10620	70.02013035983623	.1063691956312752
PF04011	PF04536	514.0133568499489	.2640899018340485
PF09481	PF09707	78.07057387057385	.0802466357321625
PF02332	PF02406	37.97147530978406	.1527659913271492
PF13400	PF16976	270.6269857442466	.1937082685513566
PF10620	PF16957	68.96726497616591	.11200072925436315
PF03354	PF05521	137.25808463043347	.08980881321273543
PF05138	PF14535	139.52390025075314	.1317631319427379
PF04964	PF07811	417.0517787767788	.29677146415471356
PF09937	PF13665	122.84521867021866	.10517091548877405
PF05065	PF05135	153.0484401343158	.10304851894243229
PF03537	PF11997	77.88333629844645	.09009348455505359
PF09660	PF09661	47.97280358530358	.17454620098298
PF03135	PF04610	147.25480056019396	.08497355905462223
PF06841	PF13699	167.07779151719487	.1364147801735498
PF05949	PF06947	147.06329043907255	.19737882452272898
PF03994	PF13785	99.03288855537306	.17167932947798425
PF04223	PF06857	115.57239169928796	.1997638535206215
PF03135	PF03524	134.80747896493816	.09105925679493182
PF05402	PF14907	399.35273280622255	.1254372981955738
PF03787	PF10040	145.55869408369406	.12396139470791093
PF02283	PF03186	633.8436625097557	.1455644240338031
PF07040	PF09948	69.66849816849815	.11792626116440431
PF04223	PF08218	113.0155497280497	.1354408081277819
PF09106	PF12390	154.33429253495046	.25373227363583567
PF06545	PF11392	82.76666666666667	.14959146921450342
PF05069	PF06074	106.1728463323457	.08306791972262112
PF04985	PF06995	121.66959982359063	.12417386867031133
PF00343	PF02446	201.14101544590136	.08725939065043997
PF05167	PF13740	207.47987172689835	.19236099690301242
PF09485	PF09704	150.92671299288946	.131915596557719
PF04984	PF14065	103.63423416887414	.0821829602055761
PF04985	PF05489	123.16794706857333	.14558870652551395
PF04956	PF05101	112.12282102946331	.16834090232541427
PF09983	PF13835	78.31043277925312	.09658607172752634
PF01496	PF01813	206.84869079042002	.12223476086175482
PF08665	PF08747	69.44776334776333	.1505308894838386
PF06074	PF07030	96.07282286427024	.07589600017291386
